tract,Name,Household_Income_at_Age_35_rW_gF_p25
36071013500,"Highland Mills, Woodbury, NY",73108
51760041000,"Fan District, Richmond, VA",73103
25023506202,"Marshfield, MA",73076
36119002404,"Southeast Yonkers, Yonkers, NY",73044
28027950100,"Coahoma, MS",73044
24510090200,"Ednor Gardens - Lakeside, Baltimore, MD",73033
4013040516,"Festival Ranch, Buckeye, AZ",73028
6113010505,"Davis, CA",73027
6081608002,"Foster City, CA",73010
48295950200,"Booker, TX",72994
15003007805,"Pearl City, HI",72994
25017373600,"Chestnut Hill, Newton, MA",72989
36081103900,"Queens County, NY",72985
12101032109,"Northwood, Wesley Chapel, FL",72983
36087013001,"Orangeburg, NY",72981
34025801500,"Lincroft, Middletown, NJ",72980
51059415800,"Fort Hunt, VA",72976
34003019103,"Fort Lee, NJ",72971
18089040501,"Highland, IN",72961
34023008503,"Dayton, South Brunswick Township, NJ",72947
36047020400,"Kings County, NY",72910
10003013604,"Wilmington, DE",72909
36047067000,"Kings County, NY",72905
36047067400,"Kings County, NY",72879
51059491701,"Fairfax, VA",72877
8007940400,"Pagosa Springs, CO",72859
24031703215,"Silver Spring, MD",72847
36059413803,"Baldwin, NY",72839
36085027302,"Richmond County, NY",72835
48157674200,"Sweetwater, Sugar Land, TX",72835
36059406501,"Garden City, NY",72822
36081103300,"Queens County, NY",72809
24033807305,"Adelphi, MD",72804
6037530004,"South Montebello, Montebello, CA",72795
48201412600,"Southwest Houston, Houston, TX",72772
25021401200,"Chestnut Hill, Brookline, MA",72766
48121021752,"Flower Mound, TX",72761
6037920109,"Valencia, Santa Clarita, CA",72758
20161001301,"Manhattan, KS",72757
39093050100,"Amherst, OH",72757
15003010308,"Kaneohe, HI",72754
12086006705,"Brickell, Miami, FL",72745
36047025400,"Kings County, NY",72742
6001404200,"Upper Rockridge, Oakland, CA",72738
6111008305,"Simi Valley, CA",72725
9003497400,"West Hartford, CT",72717
48453001917,"The Hills Of Lost Creek, Austin, TX",72695
34007607503,"Voorhees Township, NJ",72640
17197881002,"Lockport, IL",72615
25017339801,"Medford, MA",72613
55025010200,"Madison, WI",72593
36047031400,"Kings County, NY",72591
36059517701,"Glen Head, NY",72591
45079002200,"Melrose Heights, Columbia, SC",72585
17097864513,"Vernon Hills, IL",72573
6037262303,"Brentwood, Los Angeles, CA",72547
24031701316,"Sandy Spring, Ashton-Sandy Spring, MD",72546
6037920338,"Stevenson Ranch, CA",72528
36081099704,"Queens County, NY",72518
36047054800,"Kings County, NY",72514
37119002701,"Myers Park, Charlotte, NC",72501
6085503207,"South San Jose, San Jose, CA",72496
33009961602,"Hanover, Hanover, NH",72496
6081609500,"San Carlos, CA",72484
36081069702,"Queens County, NY",72481
36081055800,"Queens County, NY",72474
6113010512,"West Davis Manor, Davis, CA",72469
42003413100,"Wexford, PA",72446
42003220600,"Central Northside, Pittsburgh, PA",72428
36059302000,"Roslyn, NY",72427
6081612600,"Downtown Menlo Park, Menlo Park, CA",72399
27155460200,"Beardsley, MN",72394
51059420201,"Alexandria, VA",72384
42045401103,"Drexel Hill, Upper Darby, PA",72382
36081029700,"Queens County, NY",72375
34013019100,"South Orange, NJ",72367
25009216100,"Wenham, MA",72355
17089851907,"South Elgin, IL",72311
36059517400,"Sea Cliff, NY",72296
6037701602,"Mid-City, Santa Monica, CA",72293
48051970100,"Caldwell, TX",72292
17043841308,"Bartlett, IL",72236
9001010300,"Greenwich, CT",72231
36081074300,"Queens County, NY",72230
37119005516,"Highland Creek, Charlotte, NC",72203
36047065400,"Kings County, NY",72172
48319950200,"Mason, TX",72149
6081609900,"Mount Carmel, Redwood City, CA",72136
36119000802,"Northwest Yonkers, Yonkers, NY",72131
36119011101,"Elmsford, NY",72126
36005013200,"Bronx County, NY",72120
15003007503,"Aiea, HI",72098
36085027705,"Richmond County, NY",72095
34025810002,"Manalapan Township, NJ",72092
48453001771,"Lakeway, TX",72079
48085030404,"Preston Ridge, Frisco, TX",72075
34003045100,"Ridgefield, NJ",72031
9001060100,"Fairfield, CT",72017
9001010600,"Greenwich, CT",72015
25017353700,"Mid-Cambridge, Cambridge, MA",72014
36081142900,"Queens County, NY",72013
34023006206,"North Brunswick Township, NJ",72012
34007610600,"Pennsauken Township, NJ",72002
17097864802,"Deerfield, IL",71971
31055007447,"West Omaha, Omaha, NE",71970
6081604900,"Millbrae, CA",71966
17097863601,"Libertyville, IL",71957
38037965900,"Elgin, ND",71957
6037910813,"Agua Dulce, CA",71957
17197880116,"Bolingbrook, IL",71952
6037265410,"Los Angeles, CA",71936
6075033204,"Lakeshore, San Francisco, CA",71927
30083070100,"Fairview, MT",71924
51059470100,"McLean, VA",71924
36081116300,"Queens County, NY",71918
48201431900,"Southwest Houston, Houston, TX",71896
34003010300,"Dumont, NJ",71889
12086001205,"Miami Shores, FL",71886
26125196000,"Troy, MI",71845
40143007629,"Tulsa, OK",71842
51800075404,"Suffolk, VA",71841
8069001113,"Woodridge, Fort Collins, CO",71819
24031701007,"Rockville, MD",71818
9003464101,"Canton Center, Canton, CT",71805
6067009011,"Villages Of Zinfandel, Rancho Cordova, CA",71798
12099007616,"Boca Raton, FL",71790
13121011622,"Johns Creek, GA",71790
13051011005,"The Landings, Savannah, GA",71786
25013813303,"Longmeadow, MA",71779
34003006202,"Cliffside Park, NJ",71779
36067004400,"Eastside, Syracuse, NY",71752
17111871206,"Algonquin, IL",71751
48113014206,"Las Colinas, Irving, TX",71740
36119007500,"Rye, NY",71723
6085510803,"Fairmeadow, Palo Alto, CA",71722
6061022800,"Stanford, Roseville, CA",71719
36047075200,"Kings County, NY",71711
6037800325,"Westlake Village, CA",71709
36047006300,"Kings County, NY",71688
36103146704,"West Islip, NY",71677
20157978200,"Scandia, KS",71674
6041119201,"Greenbrae, Larkspur, CA",71674
47187050303,"Brentwood, TN",71674
36061010601,"Midtown, New York, NY",71665
42101023100,"Chestnut Hill, Philadelphia, PA",71657
6073008301,"Pacific Beach, San Diego, CA",71628
6037265700,"Westwood, Los Angeles, CA",71615
27145010900,"Belgrade, MN",71610
51059482001,"Reston, VA",71604
36119007700,"Rye, NY",71558
6001450102,"Dublin, CA",71550
24009860501,"Huntingtown, MD",71539
34003032103,"Mahwah, NJ",71530
34003023302,"Hackensack, NJ",71529
6037267100,"West Los Angeles, Los Angeles, CA",71528
6085511914,"Almaden, San Jose, CA",71524
6053011502,"Big Sur, CA",71517
36119000701,"Northwest Yonkers, Yonkers, NY",71516
48491020319,"Block House Creek, Leander, TX",71496
34003049001,"River Vale, NJ",71466
27053026606,"Plymouth, MN",71462
51041100930,"Midlothian, VA",71442
51059480501,"Herndon, VA",71402
48303000500,"Lubbock, TX",71369
17031804311,"Hoffman Estates, IL",71359
36047007600,"Kings County, NY",71346
48255970100,"Falls City, TX",71332
48201430300,"Hunter Creek Village, Houston, TX",71326
38099957800,"Minto, ND",71302
6037128101,"Van Nuys, Los Angeles, CA",71292
27053022801,"Fern Hill, Minneapolis, MN",71280
36059521802,"Massapequa Park, NY",71231
42003563300,"Sewickley, PA",71227
48069950300,"Hart, TX",71227
36079011400,"Mahopac, NY",71221
51059422302,"Alexandria, VA",71194
36047075800,"Kings County, NY",71194
34025801400,"Fairview, Red Bank, NJ",71189
27037060823,"Apple Valley, MN",71189
6081612500,"Menlo Park, CA",71185
48029191413,"Cadillac Drive, San Antonio, TX",71184
39035183200,"Shaker Heights, OH",71182
6037700400,"Central LA, West Hollywood, CA",71173
4013116727,"Ahwatukee Foothills Village, Phoenix, AZ",71164
17031161100,"Irving Park, Chicago, IL",71150
36059415802,"Wantagh, NY",71111
48453001918,"Stonehedge Estates, West Lake Hills, TX",71109
8035014127,"Castle Rock, CO",71106
39049006321,"Reedbury, Columbus, OH",71103
6075032901,"Sunset District, San Francisco, CA",71068
36119013500,"Ossining, NY",71053
36081008800,"Queens County, NY",71052
48157673901,"New Territory, Sugar Land, TX",71048
36047041200,"Kings County, NY",71044
20091053301,"Hallbrook Farms, Leawood, KS",71022
6037310602,"Burbank, CA",71018
51059491302,"Centreville, VA",71007
6037554515,"Cerritos, CA",70969
24033800212,"Laurel, MD",70968
51059430102,"Fairfax, VA",70960
48453001914,"East Oak Hill, Austin, TX",70956
36005023200,"Bronx County, NY",70947
24031701004,"Rockville, MD",70929
26161402100,"Northside, Ann Arbor, MI",70903
26125134800,"Commerce Charter Township, MI",70890
36087012800,"Pearl River, NY",70887
51059480802,"Herndon, VA",70885
48113013625,"Far North Dallas, Dallas, TX",70868
48029191504,"North Central, Shavano Park, TX",70846
17097864522,"Riverwoods, IL",70839
36061028300,"Fort George, New York, NY",70830
9009157400,"Orange, CT",70814
18057110903,"Carmel, IN",70803
51107611022,"Ashburn, VA",70803
42029300106,"Chesterbrook, PA",70769
36047039000,"Kings County, NY",70763
6081611400,"West Atherton, Atherton, CA",70754
36059404902,"Elmont, NY",70753
4013420108,"Thunder Mountain, Mesa, AZ",70753
36059521302,"Massapequa, NY",70748
36081073100,"Queens County, NY",70745
51013101404,"Virginia Square, Arlington, VA",70741
34003019204,"Fort Lee, NJ",70725
27137013500,"Gilbert, MN",70722
34003059200,"Westwood, NJ",70720
6059062630,"Turtle Rock, Irvine, CA",70718
35001000112,"Cibola Addition, Albuquerque, NM",70715
6037261102,"Beverly Hills, CA",70706
21067003913,"Lexington, KY",70703
36059407600,"Westbury, NY",70700
42017105507,"Yardley, PA",70695
17031806501,"Des Plaines, IL",70690
13121010002,"Buckhead, Atlanta, GA",70683
29095018200,"Lee's Summit, MO",70676
34003023502,"Hackensack, NJ",70672
17031802100,"Glenview, IL",70661
25017382100,"Natick, MA",70657
36081071304,"Queens County, NY",70632
27105105200,"Adrian, MN",70622
17031802607,"Prospect Heights, IL",70621
30083070200,"Savage, MT",70618
19027960600,"Manning, IA",70613
36059301101,"Port Washington, NY",70609
34003038300,"North Arlington, NJ",70587
5007020801,"Bella Vista, AR",70587
26099244000,"Clinton Township, MI",70581
34013019900,"Maplewood, NJ",70579
6037800331,"Westlake Village, CA",70579
19109950300,"Lone Rock, IA",70569
39035183401,"Shaker Heights, OH",70563
34039036000,"Rahway, NJ",70540
36119012304,"Armonk, NY",70538
13089021215,"Perimeter Center, Dunwoody, GA",70486
34001013101,"Margate City, NJ",70483
17031800900,"Wilmette, IL",70478
12086001206,"Miami Shores, FL",70472
34025809703,"Marlboro Township, NJ",70466
25025000201,"Brighton, Boston, MA",70462
36081138501,"Queens County, NY",70457
20135956100,"Ransom, KS",70453
8059009845,"Genesse Central, Golden, CO",70451
36103111300,"Huntington, NY",70441
12086008205,"Palmetto Bay, FL",70439
24031700829,"Gaithersburg, MD",70438
6037189701,"Central LA, Los Angeles, CA",70437
12071001501,"Fort Myers, FL",70430
51013101702,"Radnor - Fort Myer Heights, Arlington, VA",70428
48113016412,"Grand Prairie, TX",70426
34031133702,"Haledon, NJ",70415
8019014800,"Idaho Springs, CO",70398
25017373800,"Newton Centre, Newton, MA",70397
36081121500,"Queens County, NY",70392
36119002107,"Colonial Heights, Yonkers, NY",70364
36119001900,"Northwest Yonkers, Yonkers, NY",70360
6037262301,"Los Angeles, CA",70348
54061012000,"Morgantown, WV",70340
13067030233,"Marietta, GA",70334
42095017702,"Bethlehem, PA",70330
6111007405,"Oak Park, CA",70328
35001004753,"Paradise Hills Civic, Albuquerque, NM",70318
51013101602,"Colonial Village, Arlington, VA",70317
48201432002,"Westside, Houston, TX",70293
34021004301,"Princeton, NJ",70278
36081047800,"Queens County, NY",70249
36059303000,"New Hyde Park, NY",70246
24031704404,"Bethesda, MD",70238
6059062645,"Newport Coast, Newport Beach, CA",70229
42101000803,"Center City, Philadelphia, PA",70229
17043846514,"Aurora, IL",70226
36119001402,"Lincoln Park, Yonkers, NY",70223
36119003600,"North Side, Mount Vernon, NY",70216
6019005520,"Clovis, CA",70201
48085031507,"Twin Creeks, Allen, TX",70184
34025810003,"Yorketown, Manalapan Township, NJ",70173
17089850103,"Kane County, IL",70164
6075021800,"Glen Park, San Francisco, CA",70150
17031770902,"Chicago, IL",70129
9001080600,"Stratford, CT",70127
51059432401,"Burke, VA",70121
25025110501,"Roslindale, Boston, MA",70121
6037216300,"Central LA, Los Angeles, CA",70110
51059422402,"Alexandria, VA",70092
26163551200,"Grosse Pointe Woods, MI",70076
37183053425,"Cary, NC",70075
47187050208,"Franklin, TN",70068
34003006100,"Cliffside Park, NJ",70057
27019090401,"Chaska, MN",70056
55025010901,"Middleton, WI",70042
48201450100,"Westside, Houston, TX",70040
6037273402,"Venice, Los Angeles, CA",70031
34007607504,"Voorhees Township, NJ",70006
48113019301,"Park Cities, Dallas, TX",69997
6037554522,"Cerritos, CA",69997
17097861610,"Gurnee, IL",69991
42011010801,"Reading, PA",69989
8005005622,"Columbine Valley, CO",69982
48339691000,"Spring, TX",69980
51059480503,"Herndon, VA",69967
6075012800,"Cow Hollow, San Francisco, CA",69960
48187210712,"Northeast Side, Schertz, TX",69955
13121011612,"Duluth, GA",69950
6037109100,"Mission Hills, Los Angeles, CA",69938
36047029000,"Kings County, NY",69933
6077003802,"Weston Ranch, Stockton, CA",69926
6095252915,"Vacaville, CA",69925
17097864407,"Lake Zurich, IL",69921
9001043300,"Norwalk, CT",69921
36081113300,"Queens County, NY",69906
36081002600,"Queens County, NY",69903
36059517802,"Locust Valley, NY",69901
48029181814,"North Central, San Antonio, TX",69866
17031080100,"Gold Coast, Chicago, IL",69864
48375013200,"Amarillo, TX",69862
36059519400,"Hicksville, Hicksville, NY",69844
6071011002,"San Bernardino, CA",69840
6013345108,"San Ramon, CA",69840
17197881116,"New Lenox, IL",69827
42017105004,"Holland, PA",69817
13089021214,"Atlanta, GA",69787
20091052910,"Northwood Trails, Olathe, KS",69786
12099007748,"Boca Raton, FL",69777
36059412800,"South Hempstead, NY",69777
15003008923,"Waipahu, HI",69768
34033021201,"Bridgeton, NJ",69764
12001001814,"Alachua, FL",69760
51059440300,"Annandale, VA",69754
36047043600,"Kings County, NY",69749
36119008500,"Rye, NY",69725
42101020800,"East Falls, Philadelphia, PA",69719
34003024100,"Old Tappan, NJ",69718
34027041604,"Morris Plains, NJ",69706
38017000300,"Fargo, ND",69706
6037670328,"Palos Verdes Estates, CA",69683
17043841318,"Bartlett, IL",69682
40027201509,"Norman, OK",69671
12086008101,"Pinecrest, FL",69668
42101013402,"Fairmount, Philadelphia, PA",69667
17019001400,"Champaign, IL",69664
47187051001,"Franklin, TN",69661
48439113920,"Parkwood Hills, Fort Worth, TX",69655
8005085300,"Saddle Rock Golf Club, Aurora, CO",69652
36103146705,"West Islip, NY",69644
24031705901,"Bethesda, MD",69642
34025809901,"Monmouth County, NJ",69642
36047051400,"Kings County, NY",69631
36047059800,"Kings County, NY",69617
51059422403,"Alexandria, VA",69606
36055003100,"Park Avenue, Rochester, NY",69594
31061964600,"Upland, NE",69590
27053105100,"Bryn Mawr, Minneapolis, MN",69586
39095001301,"Ottawa, Toledo, OH",69583
27037060829,"Apple Valley, MN",69578
50023955700,"Waitsfield, VT",69575
6075030202,"Inner Sunset, San Francisco, CA",69570
9009347200,"Prospect, CT",69569
34025804200,"Little Silver, NJ",69553
36081092200,"Queens County, NY",69546
48201450700,"Westside, Houston, TX",69544
25017320103,"Hopkinton, MA",69543
36005027700,"Bronx County, NY",69523
36047006800,"Kings County, NY",69522
36047007000,"Kings County, NY",69516
36119012600,"Katonah, NY",69512
48029182001,"Northwest Side, Helotes, TX",69510
36005044901,"Bronx County, NY",69473
6037920043,"Los Angeles County, CA",69468
6065044918,"Rancho Mirage, CA",69456
13089021102,"Atlanta, GA",69448
36059302501,"Roslyn Heights, NY",69446
6037108104,"Northridge, Los Angeles, CA",69433
6037216402,"Central LA, Los Angeles, CA",69416
42017105009,"Southampton, PA",69388
15003008617,"Ewa, Ewa Beach, HI",69365
36079011300,"Mahopac, NY",69348
6037269100,"Pico - Robertson, Los Angeles, CA",69347
13117130606,"Alpharetta, GA",69326
24005403500,"Pikesville, MD",69325
13245001100,"Summerville, Augusta, GA",69316
36081126500,"Queens County, NY",69315
48201533100,"Northside, Houston, TX",69311
36119014000,"Buchanan, NY",69300
34003049002,"River Vale, NJ",69280
48115950600,"Lamesa, TX",69269
45019000500,"Harleston Village, Charleston, SC",69262
36119012502,"South Salem, NY",69250
36047028400,"Kings County, NY",69241
25017373900,"Oak Hill, Newton, MA",69231
48453001913,"Westlake Highlands, Austin, TX",69228
27139080500,"Shakopee, MN",69226
36103135003,"Saint James, NY",69222
34039033400,"Union, NJ",69220
34025810102,"Manalapan Township, NJ",69218
36061013800,"Upper East Side, New York, NY",69214
53033001500,"North Beach/ Blue Ridge, Seattle, WA",69206
49043964307,"Park City, UT",69202
6037261200,"Beverly Glen, Los Angeles, CA",69199
45019004800,"Sullivan's Island, SC",69191
48149970100,"Round Top, TX",69185
34037373100,"Sparta Township, NJ",69179
6019004301,"Fresno, CA",69170
36059415500,"North Wantagh, Seaford, NY",69170
17031802608,"Prospect Heights, IL",69169
12099007005,"Boca Raton, FL",69159
36061007400,"Midtown, New York, NY",69157
40109108218,"Northwest Oklahoma City, Edmond, OK",69154
42029300109,"Wayne, PA",69152
13089021602,"Leafmore-Creek Park Hill, Decatur, GA",69135
51059452102,"Annandale, VA",69133
37081014406,"High Point, NC",69123
30111001801,"Rimrock, Billings, MT",69122
8035014122,"Castle Pines Village, Castle Pines, CO",69103
48355005406,"Corpus Christi, TX",69059
39107967900,"Saint Henry, OH",69055
34003058200,"Township of Washington, NJ",69046
37119002002,"Sherwood Forest, Charlotte, NC",69042
38047972500,"Wishek, ND",69026
6059021827,"Yorba Linda, CA",69025
6013304003,"Discovery Bay, CA",69025
17031812700,"Oak Park, IL",69024
36081101700,"Queens County, NY",69014
35049010102,"Santa Cruz, NM",69005
38087965000,"Bowman, ND",69000
36081145900,"Queens County, NY",69000
9001010101,"Greenwich, CT",68982
48491020809,"Hutto, TX",68981
48453000102,"Highland Park West, Austin, TX",68981
6075033000,"Parkside, San Francisco, CA",68976
6037462202,"Pasadena, CA",68968
37119003007,"Montibello, Charlotte, NC",68967
36103190704,"Bridgehampton, NY",68954
6037300702,"Brockmont, Glendale, CA",68952
25017384002,"Framingham, MA",68952
36059303102,"New Hyde Park, NY",68948
4017964900,"Navajo County, AZ",68937
36005029301,"Bronx County, NY",68934
36059303700,"Mineola, NY",68927
