tract,Name,Household_Income_at_Age_35_rW_gM_p25
6013376000,"Iron Triangle, Richmond, CA",
36061023501,"Harlem, New York, NY",
22071002502,"Gentilly, New Orleans, LA",
42101010300,"Haddington, Philadelphia, PA",
4012020501,"Salome, AZ",
6059089003,"Garden Grove, CA",
36005022702,"Bronx County, NY",
36061016600,"East Harlem, New York, NY",
34031182800,"Paterson, NJ",
34013010700,"East Orange, NJ",
40109100400,"Central Oklahoma City, Oklahoma City, OK",
6071004800,"Las Plazas, San Bernardino, CA",
6037183820,"Northeast Los Angeles, Los Angeles, CA",
39035113101,"Fairfax, Cleveland, OH",
26163540200,"Detroit, MI",
22071014200,"Irish Channel, New Orleans, LA",
8123031400,,
17031450300,"South Side, Chicago, IL",
11001007803,"Lower Central NE, Washington, DC",
6073009901,"Point Loma, San Diego, CA",
18089011600,"Gary, IN",
36005037300,"Bronx County, NY",
48189950800,"Abernathy, TX",
39035113500,"Fairfax, Cleveland, OH",
6037205110,"Boyle Heights, Los Angeles, CA",
36081063000,"Queens County, NY",
1101001200,"Montgomery, AL",
15003005100,"Downtown, Honolulu, HI",
26075005800,"Jackson, MI",
42101020200,"North Philadelphia, Philadelphia, PA",
6085503703,"Alum Rock, San Jose, CA",
48201231300,"East Houston, Houston, TX",
48479000601,"Western Division, Laredo, TX",
51700030400,"South Newport News, Newport News, VA",
47157005300,"Riverview, Memphis, TN",
15009030100,"Hana, HI",
6019000902,"Edison, Fresno, CA",
34013009100,"Seventh Avenue, Newark, NJ",
17163502401,"East Saint Louis, IL",
34029720205,"Leisure Knoll, Manchester Township, NJ",
36067005300,"Southside, Syracuse, NY",
42101037600,"North Philadelphia, Philadelphia, PA",
34001001200,"Atlantic City, NJ",
48029130600,"East Side, San Antonio, TX",
26163516200,"Detroit, MI",
1081040700,"Auburn, AL",
48029980001,"San Antonio, TX",
12086000404,"Miami, FL",
72013301300,"Arecibo, PR",
48355001100,"Central City, Corpus Christi, TX",
48201312400,"Greater Third Ward, Houston, TX",
6037221120,"Central LA, Los Angeles, CA",
24510280302,"West Forest Park, Baltimore, MD",
48441012100,"Lytle Area, Abilene, TX",
34013018200,"City of Orange, NJ",
42101009100,"West Powelton, Philadelphia, PA",
6037482702,"South Montebello, Monterey Park, CA",
13121007900,"Green Forest Acres, Atlanta, GA",
36047004900,"Kings County, NY",
4013114301,"Central City, Phoenix, AZ",
34017005300,"Bergen/Lafayette, Jersey City, NJ",
72017590100,"Barceloneta, PR",
6075022600,"Central Waterfront, San Francisco, CA",
48113001704,"Oak Lawn, Dallas, TX",
9001073800,"East Side, Bridgeport, CT",
72031050232,"Sabana Abajo, Carolina, PR",
36047097400,"Kings County, NY",
55079014600,"Avenues West, Milwaukee, WI",
36047079602,"Kings County, NY",
32003005823,"Summerlin West, Las Vegas, NV",
36047094600,"Kings County, NY",
36047022100,"Kings County, NY",
6037234902,"Park Mesa Heights, Los Angeles, CA",
51199370200,,
36005020100,"Bronx County, NY",
36047021700,"Kings County, NY",
36081059600,"Queens County, NY",
12071040110,"The Forum, Fort Myers, FL",
26161400200,"Burns Park, Ann Arbor, MI",
36061020901,"Harlem, New York, NY",
55079014100,"Hillside, Milwaukee, WI",
48201313000,"MacGregor, Houston, TX",
72127009902,"San Juan, PR",
24510080200,"Broadway East, Baltimore, MD",
72065310600,"Arecibo, PR",
34013002400,"Lower Vailsburg, Newark, NJ",
13063040204,"Atlanta, GA",
72031050402,"Carolina, PR",
17031240600,"West Town, Chicago, IL",
36081045800,"Queens County, NY",
72115330100,"Quebradillas, PR",
72021031403,"Bayamón, PR",
12086014100,"Miami, FL",
48113002701,"South Dallas/Fair Park, Dallas, TX",
12117021100,"Sanford, FL",
4013611000,"Westwing Mountain, Peoria, AZ",
48029110300,"Downtown, San Antonio, TX",
72139060223,"Trujillo Alto, PR",
72099420402,"San Sebastián, PR",
36055005100,"Group 14621, Rochester, NY",
4005001000,"Flagstaff, AZ",
36081061602,"Queens County, NY",
34013010500,"East Orange, NJ",
37183053605,"Cary, NC",
72127007800,"San Juan, PR",
13121001100,"Midtown, Atlanta, GA",
6037212502,"Central LA, Los Angeles, CA",
37129920203,,
6037240700,"South Los Angeles, Los Angeles, CA",
13121003500,"Downtown, Atlanta, GA",
12071040112,"Colonial Country Club, Fort Myers, FL",
6037265305,"Westwood, Los Angeles, CA",
36081029300,"Queens County, NY",
12021011204,"Corkscrew, Immokalee, FL",
44007000400,"Upper South Providence, Providence, RI",
48141002100,"El Paso, TX",
15003008611,"Kapolei, HI",
24510120300,"Harwood, Baltimore, MD",
42101980600,"South Philadelphia, Philadelphia, PA",
36005002000,"Bronx County, NY",
29510106400,"Kingsway West, St. Louis, MO",
72117959400,"Aguada, PR",
42091202401,"Elkins Park, PA",
20091980002,"Parmelee Business Park, Overland Park, KS",
72127010100,"San Juan, PR",
36047099000,"Kings County, NY",
6037207102,"Central LA, Los Angeles, CA",
36047082000,"Kings County, NY",
11001004400,"Northwest Washington, Washington, DC",
72073956100,"Jayuya, PR",
48245011800,"Port Arthur, TX",
48061013003,"Brownsville, TX",
42101025400,"East Mount Airy, Philadelphia, PA",
36081017800,"Queens County, NY",
72113073004,"Ponce, PR",
47065000400,"Bushtown, Chattanooga, TN",
36061021800,"Upper Manhattan, New York, NY",
6037407302,"La Puente, CA",
15003006100,"Kalihi - Palama, Honolulu, HI",
9003504000,"Hartford, CT",
17031280900,"Near West Side, Chicago, IL",
25013811500,"Holyoke, MA",
72139060501,"Trujillo Alto, PR",
48061980100,"Brownsville, TX",
72061041000,"San Juan, PR",
72025202200,"Villas del Rey 4, Caguas, PR",
15003007809,"Aiea, HI",
51013101801,"Court House, Arlington, VA",
31109001900,"Downtown, Lincoln, NE",
17031980000,"O'Hare, Des Plaines, IL",
72125840300,"Sabana Grande, PR",
48113010500,"West Dallas, Dallas, TX",
22017023300,"Cedar Grove, Lynbrook, Shreveport, LA",
39061001700,"Over-The-Rhine, Cincinnati, OH",
6037531202,"Los Angeles, CA",
6037209403,"Central LA, Los Angeles, CA",
36047018100,"Kings County, NY",
36047003500,"Kings County, NY",
40143001000,"University Park, Tulsa, OK",
51153901504,"Gainesville, VA",
17031730500,"South Side, Chicago, IL",
48113008703,"Cedar Crest, Dallas, TX",
42003562000,"North Oakland, Pittsburgh, PA",
6037534101,"South Montebello, Bell Gardens, CA",
6037530302,"South Montebello, East Los Angeles, CA",
24033800514,"Bowie, MD",
39035111800,"St. Clair - Superior, Cleveland, OH",
6037231210,"South Los Angeles, Los Angeles, CA",
36055000700,"Upper Falls, Rochester, NY",
18105000201,"Bloomington, IN",
53049950600,"Long Beach, WA",
36067004200,"Southside, Syracuse, NY",
29095007600,"Blue Hills, Kansas City, MO",
6037980008,"Van Nuys, Los Angeles, CA",
39049001500,"South Linden, Columbus, OH",
47037980200,"Nashville, TN",
6037433306,"El Monte, CA",
72011810400,"Añasco, PR",
17031420200,"South Side, Chicago, IL",
39049002800,"King-Lincoln Bronzeville, Columbus, OH",
13121010508,"Atlanta, GA",
6037433602,"Garvey, Rosemead, CA",
72013302100,"Arecibo, PR",
36047090800,"Kings County, NY",
36047023300,"Kings County, NY",
36119013301,"Ossining, NY",
42003050100,"Middle Hill, Pittsburgh, PA",
24039980400,"Princess Anne, MD",
72113073010,"Ponce, PR",
26163516000,"Detroit, MI",
27053103400,"Sumner-Glenwood, Minneapolis, MN",
34013012800,"Irvington, NJ",
36047085200,"Kings County, NY",
18097352800,"Martindale-Brightwood, Indianapolis, IN",
28049010202,"Jackson, MS",
28059041700,"Moss Point, MS",
6037576401,"Eastside, Long Beach, CA",
72021031900,"Bayamón, PR",
6037199110,"Montecito Heights, Los Angeles, CA",
72021032100,"Bayamón, PR",
6037980010,"Echo Park, Los Angeles, CA",
24510280401,"Baltimore, MD",
13121004800,"Capital Gateway, Atlanta, GA",
42101020500,"North Philadelphia, Philadelphia, PA",
12086005410,"Little Havana, Miami, FL",
26163501200,"Detroit, MI",
72003430100,"Aguada, PR",
17031260800,"East Garfield Park, Chicago, IL",
12031011300,"Northside, Jacksonville, FL",
36091061303,"Saratoga Springs, NY",
34017017300,"Union City, NJ",
36103122501,"Wyandanch, NY",
30035980000,"Glacier County, MT",
42003130100,"Homewood North, Pittsburgh, PA",
34013001100,"University Heights, Newark, NJ",
12086000408,"Miami, FL",
36047078600,"Kings County, NY",
36005021301,"Bronx County, NY",
6073013313,"Otay Ranch, Chula Vista, CA",
15001022000,"Waimea, HI",
39169980000,"Wooster, OH",
29510106300,"Wells-Goodfellow, St. Louis, MO",
72021031631,"Bayamón, PR",
6017032000,"Tahoma, CA",
6037183510,"Northeast Los Angeles, Los Angeles, CA",
36047026900,"Kings County, NY",
9001074400,"East End, Bridgeport, CT",
29095005200,"East Side, Kansas City, MO",
6037242000,"South Los Angeles, Los Angeles, CA",
34017002200,"Historic Downtown, Jersey City, NJ",
36005021602,"Bronx County, NY",
12053041303,"Spring Hill, FL",
36081062600,"Queens County, NY",
72127002002,"San Juan, PR",
36047082200,"Kings County, NY",
6037500500,"El Rancho, Pico Rivera, CA",
72077500302,"Juncos, PR",
12071060201,"Fort Myers Beach, FL",
28133950500,"Moorhead, MS",
4013113400,"Central City, Phoenix, AZ",
36047043700,"Kings County, NY",
72045952100,"Comerío, PR",
51700050305,,
6037980026,"Tujunga, Los Angeles, CA",
12011041200,"Lauderhill, FL",
36081039900,"Queens County, NY",
37183052409,"Southwest Raleigh, Raleigh, NC",
37183050800,"Southeast Raleigh, Raleigh, NC",
36023970800,"Cortland, NY",
72153750601,"Yauco, PR",
72139060104,"Trujillo Alto, PR",
6111009100,"Oxnard, CA",
6061022200,"Tahoe City, CA",
36005037200,"Bronx County, NY",
72021031401,"Bayamón, PR",
36047089600,"Kings County, NY",
55079002400,"Old North Milwaukee, Milwaukee, WI",
6037228800,"Central Alameda, Los Angeles, CA",
51710002500,"Lamberts Point, Norfolk, VA",
51730810700,"Petersburg, VA",
6077000700,"Seaport, Stockton, CA",
2261000200,"Cordova, AK",
36081050400,"Queens County, NY",
26099982300,"Warren, MI",
13121007300,"Glenrose Heights, Atlanta, GA",
6037535400,"South Los Angeles, Los Angeles, CA",
22071001750,"Village De L'Est, New Orleans, LA",
72097081601,"Río Cañas Abajo, PR",
36047081000,"Kings County, NY",
12011030402,"Pompano Beach, FL",
72021031305,"Bayamón, PR",
4013941100,"Chandler, AZ",
48141001700,"El Paso, TX",
42101013700,"Brewerytown, Philadelphia, PA",
72021031501,"Bayamón, PR",
15003008921,"Waipahu, HI",
36061018500,"Upper West Side, New York, NY",
9009142100,"Mill River, New Haven, CT",
18097353500,"Ransom Place, Indianapolis, IN",
72081958300,"Lares, PR",
6077002402,"Seaport, Stockton, CA",
36081023600,"Queens County, NY",
36047051001,"Kings County, NY",
17031611200,"Back of the Yards, Chicago, IL",
28135950300,"Tutwiler, MS",
48201530400,"Independence Heights, Houston, TX",
6001423200,"Southwest Berkeley, Berkeley, CA",
15003006000,"Kalihi - Palama, Honolulu, HI",
27053007700,"Minneapolis, MN",
36081028000,"Queens County, NY",
6037462001,"North Central, Pasadena, CA",
13051000601,"West Savannah, Savannah, GA",
37119000700,"Optimist Park, Charlotte, NC",
17031836000,"Bronzeville, Chicago, IL",
6037570403,"College Square, Long Beach, CA",
13245010600,"East Augusta, Augusta, GA",
36005005902,"Bronx County, NY",
12031002802,"Northwest, Jacksonville, FL",
26163985400,"Romulus, MI",
18089012200,"Gary, IN",
51730810500,"Petersburg, VA",
51710005100,"Norfolk, VA",
48201220100,"Eastex/ Jensen, Houston, TX",
32003000301,"Las Vegas, NV",
17031250800,"Austin, Chicago, IL",
36005002800,"Bronx County, NY",
36061023000,"Harlem, New York, NY",
72005401401,"Isabela, PR",
6037201301,"Montecito Heights, Los Angeles, CA",
12099007760,"West Palm Beach, FL",
36005006900,"Bronx County, NY",
6037540202,"Lynwood, CA",
6037530602,"Los Angeles, CA",
42101036700,"North Philadelphia, Philadelphia, PA",
72033020302,"Cataño, PR",
24510160801,"Edmondson, Baltimore, MD",
53033009000,"Atlantic, Seattle, WA",
24510130200,"Reservoir Hill, Baltimore, MD",
12031017200,"Downtown, Jacksonville, FL",
6037212202,"Central LA, Los Angeles, CA",
36047029700,"Kings County, NY",
6037212610,"Central LA, Los Angeles, CA",
48479000700,"El Trece, Laredo, TX",
6075015500,"Japantown, San Francisco, CA",
24510100100,"Johnson Square, Baltimore, MD",
47037013900,"Elizabeth Park, Nashville, TN",
72021031621,"Bayamón, PR",
1073004200,"North Titusville, Birmingham, AL",
39035188106,"Warrensville Heights, OH",
17031843300,"Douglas Park, Chicago, IL",
12099005952,"Boynton Beach, FL",
34007601300,"Marlton, Camden, NJ",
36047026700,"Kings County, NY",
24510150100,"Sandtown-Winchester, Baltimore, MD",
72139060302,"Trujillo Alto, PR",
42101012204,"Wynnefield Heights, Philadelphia, PA",
72071410401,"Isabela, PR",
1073010100,"Bessemer, AL",
12086005406,"Little Havana, Miami, FL",
6075016801,"Lower Haight, San Francisco, CA",
51660011400,,
4021002400,"Mammoth, AZ",
6037535603,"South Gate, CA",
6019008501,"Parlier, CA",
48201312100,"Greater Third Ward, Houston, TX",
11001007709,"Fairlawn, Washington, DC",
37183052102,"Granite Ridge, Raleigh, NC",
72095951600,"Maunabo, PR",
36081037900,"Queens County, NY",
51700030600,"South Newport News, Newport News, VA",
12057004000,"South Nebraska, Tampa, FL",
48201210900,"Northside, Houston, TX",
15003003200,"Makiki - Lower Punchbowl - Tantalus, Honolulu, HI",
26163570600,"Inkster, MI",
36081046400,"Queens County, NY",
72147950600,"Vieques, PR",
72139060222," County, PR",
72025200900,"Caguas, PR",
6037224420,"South Los Angeles, Los Angeles, CA",
46071961100,"Kadoka, SD",
42101008602,"Walnut Hill, Philadelphia, PA",
48121021738,"Lewisville, TX",
36047113400,"Kings County, NY",
35013001600,"La Mesa, NM",
6037601700,"Inglewood, CA",
48479001811,"Lost Creek Subdivision, Laredo, TX",
34001983400,"Galloway, NJ",
42003980300,"Squirrel Hill South, Pittsburgh, PA",
6067007018,"Natomas Crossing, Sacramento, CA",
12086013300,"Hialeah Gardens, FL",
6037239602,"South Los Angeles, Los Angeles, CA",
12086005403,"Little Havana, Miami, FL",
48427950104,"Rio Grande City, TX",
36081019000,"Queens County, NY",
6037183104,"Northeast Los Angeles, Los Angeles, CA",
17031841200,"Heart of Chicago, Chicago, IL",
72127010001,"San Juan, PR",
24510140200,"Upton, Baltimore, MD",
37183050900,"Downtown, Raleigh, NC",
21111001500,"Park Duvalle, Louisville, KY",
17031841800,"South Side, Chicago, IL",
36081044302,"Queens County, NY",
11001004702,"Northwest Washington, Washington, DC",
12086002403,"Allapattah, Miami, FL",
40109103000,"Central Oklahoma City, Oklahoma City, OK",
17031480100,"Calumet Heights, Chicago, IL",
45019005500,"North Charleston, SC",
72025200302,"Caguas, PR",
55079186200,"King Park, Milwaukee, WI",
15001021202,"Naalehu, HI",
35013001801,"Mesquite, NM",
12086980500,"Miami, FL",
26125162200,"Southfield, MI",
39061026800,"Mount Adams, Cincinnati, OH",
36081040100,"Queens County, NY",
27053008300,"Central, Minneapolis, MN",
6037541605,"Compton, CA",
27123033800,"Summit - University, Saint Paul, MN",
42101009300,"Haddington, Philadelphia, PA",
32003005715,"Anthem, Henderson, NV",
25025080100,"Lower Roxbury, Boston, MA",
4013040513,"Sun City West, AZ",
12099002100,"Roosevelt Estates, West Palm Beach, FL",
11001009810,"Southeast Washington, Washington, DC",
4013420213,"Mesa, AZ",
72007230200,"Caguas, PR",
6001424001,"South Berkeley, Berkeley, CA",
72017590300,"Barceloneta, PR",
51107611025,"Brambleton, VA",
35031940500,"Zuni, NM",
36005037504,"Bronx County, NY",
6067000800,"Central Sacramento, Sacramento, CA",
17031671500,"Englewood, Chicago, IL",
36081030600,"Queens County, NY",
6059099506,"Sunset Beach, Huntington Beach, CA",
37119006109,"Beatties Ford - Trinity, Charlotte, NC",
48355001000,"Central City, Corpus Christi, TX",
72029100602,"Canóvanas, PR",
24510160600,"Mosher, Baltimore, MD",
36061002202,"Alphabet City, New York, NY",
55079185400,"Lindsay Heights, Milwaukee, WI",
13089023413,"Decatur, GA",
9009140300,"The Hill, New Haven, CT",
48113013713,"Original Town, Carrollton, TX",
6037536104,"South Gate, CA",
6037239330,"South Los Angeles, Los Angeles, CA",
37067001601,"Winston-Salem, NC",
12086001901,"Model City, Miami, FL",
17031490600,"Longwood Manor, Chicago, IL",
6037218220,"Central LA, Los Angeles, CA",
9009140500,"The Hill, New Haven, CT",
12105011204,"Lakeland, FL",
72053150302,"Fajardo, PR",
48201212500,"Northeast Houston, Houston, TX",
35053978200,"Magdalena, NM",
17031060500,"Wrigleyville, Chicago, IL",
4013071505,"Sun City, AZ",
36061021400,"Upper Manhattan, New York, NY",
72021030800,"Bayamón, PR",
48141010502,"Fabens, TX",
6067988300,"Represa, Folsom, CA",
6037201200,"Northeast Los Angeles, Los Angeles, CA",
72011810600,"Añasco, PR",
25025090901,"Dorchester, Boston, MA",
36047027900,"Kings County, NY",
17031835700,"Bronzeville, Chicago, IL",
6037551600,"Downey, CA",
72127000400,"San Juan, PR",
24033802803,"Capitol Heights, MD",
12011041500,"Central Fort Lauderdale, Fort Lauderdale, FL",
36047050600,"Kings County, NY",
72127003300,"San Juan, PR",
6037402304,"Westmont, Pomona, CA",
29189216000,"University City, MO",
51760021000,"East End, Richmond, VA",
29510121100,"Midtown, St. Louis, MO",
12031011400,"Northside, Jacksonville, FL",
13089023603,"Decatur, GA",
47093000100,"Downtown, Knoxville, TN",
72113072400," County, PR",
13089020700,"Kirkwood, Atlanta, GA",
45079011702,"Columbia, SC",
6037554801,"Artesia, CA",
48135002000,"Odessa, TX",
36029003500,"MLK Park, Buffalo, NY",
22071002000,"St. Roch, New Orleans, LA",
72025202300,"Caguas, PR",
17031611800,"South Side, Chicago, IL",
13021010400,"Macon, GA",
1073003001,"Bush Hills, Birmingham, AL",
48167724000,"Galveston, TX",
48201313400,"Southeast Houston, Houston, TX",
26163507400,"Highland Park, MI",
8037000503,"Avon, CO",
45083021001,"Spartanburg, SC",
18089011200,"Gary, IN",
72113070503,"Ponce, PR",
36047083200,"Kings County, NY",
48215023515,"Edinburg, TX",
72145560802,"Vega Baja, PR",
45079000500,"Columbia, SC",
17031231500,"East Garfield Park, Chicago, IL",
17031490902,"South Side, Chicago, IL",
1097001400,"Maysville, Mobile, AL",
34013011200,"East Orange, NJ",
34013004801,"Weequahic, Newark, NJ",
48113006100,"Oak Cliff, Dallas, TX",
39035154300,"Garfield Heights, OH",
11001003700,"Northwest Washington, Washington, DC",
6037294830,"Wilmington, Los Angeles, CA",
39095002600,"Roosevelt, Toledo, OH",
36005036800,"Bronx County, NY",
6037573401,"Signal Hill, CA",
20045000400,"Lawrence, KS",
72043954000,"Coamo, PR",
51510200702,"Eisenhower East, Alexandria, VA",
12011010304,"Deerfield Beach, FL",
36081025700,"Queens County, NY",
34017004102,"McGinley Square, Jersey City, NJ",
12031011600,"Magnolia Gardens, Jacksonville, FL",
36061029300,"Upper Manhattan, New York, NY",
6071004700,"Roosevelt, San Bernardino, CA",
49049001602,"Provo, UT",
34017004200,"West Side, North Bergen, NJ",
6037481800,"Alhambra, CA",
17031390500,"South Side, Chicago, IL",
36047091600,"Kings County, NY",
11001009000,"Fort Lincoln, Washington, DC",
